cpu_usage,memory_usage,net_io,disk_io,cloud_provider,region,vm_type,vCPU,RAM_GB,price_per_hour,latency_ms,throughput,cost,utilization,target
47.06,48.62,286.65,114.25,AWS,us-west-2,t3.medium,2,4,0.0464,425.85,717.53,7.7058,47.84,no_action
75.82,88.15,1119.15,617.75,AWS,us-west-2,t3.large,2,8,0.0928,382.33,87.91,62.5439,81.99,scale_up
15.32,2.47,61.67,0.46,AWS,ap-south-1,t3.micro,2,1,0.0116,389.13,1304.66,1.785,8.9,scale_down
17.87,9.44,56.11,26.68,AWS,us-west-2,c5.2xlarge,8,16,0.34,412.61,1963.64,100.8235,13.66,scale_down
13.39,2.06,16.86,39.56,Azure,eu-west-1,t3.medium,2,4,0.0464,325.94,1143.95,5.6385,7.72,scale_down
9.89,11.72,74.08,30.07,AWS,eu-west-1,t3.micro,2,1,0.0116,337.46,784.44,4.0802,10.81,scale_down
94.13,92.92,792.45,348.83,GCP,ap-south-1,t3.large,2,8,0.0928,10.66,860.63,27.4718,93.52,scale_up
97.28,84.73,1099.18,357.4,GCP,us-west-2,c5.2xlarge,8,16,0.34,194.54,1889.01,144.4505,91.01,scale_up
26.66,9.84,42.29,33.47,GCP,eu-west-1,t3.large,2,8,0.0928,13.49,1642.11,58.7957,18.25,no_action
38.47,30.33,488.02,157.93,Azure,us-east-1,c5.2xlarge,8,16,0.34,484.83,289.24,143.9277,34.4,no_action
97.8,75.84,1112.98,891.38,GCP,eu-west-1,m5.xlarge,4,16,0.192,441.79,1913.56,47.4871,86.82,scale_up
61.18,38.0,489.31,137.5,AWS,eu-west-1,m5.xlarge,4,16,0.192,423.7,1891.28,119.564,49.59,no_action
75.14,71.55,1416.15,845.08,AWS,ap-south-1,t3.medium,2,4,0.0464,116.78,1098.65,31.9077,73.35,no_action
65.56,49.09,413.31,157.92,GCP,eu-west-1,m5.xlarge,4,16,0.192,129.74,659.68,10.9354,57.33,no_action
10.66,8.45,84.09,2.51,Azure,us-west-2,m5.xlarge,4,16,0.192,201.32,746.31,39.5081,9.56,scale_down
92.87,85.82,1400.87,487.77,Azure,us-west-2,t3.micro,2,1,0.0116,289.21,1006.5,4.0947,89.34,scale_up
73.13,40.43,373.1,285.18,AWS,us-east-1,t3.micro,2,1,0.0116,333.41,1743.83,6.9131,56.78,no_action
88.39,76.91,1243.74,616.84,Azure,ap-south-1,c5.2xlarge,8,16,0.34,208.56,544.91,244.4818,82.65,scale_up
60.85,34.82,149.12,191.33,Azure,eu-west-1,m5.xlarge,4,16,0.192,138.7,790.87,55.5145,47.83,no_action
89.33,93.43,866.67,886.74,Azure,ap-south-1,t3.micro,2,1,0.0116,220.04,309.39,3.8979,91.38,scale_up
55.04,50.7,443.51,212.95,GCP,us-east-1,t3.large,2,8,0.0928,98.44,135.4,28.4077,52.87,no_action
14.5,9.95,18.15,12.22,Azure,ap-south-1,t3.micro,2,1,0.0116,417.26,1232.68,7.6284,12.23,scale_down
89.42,94.79,542.52,551.85,Azure,ap-south-1,t3.micro,2,1,0.0116,233.22,1584.23,3.9142,92.1,scale_up
36.74,39.05,287.43,156.22,AWS,us-west-2,m5.xlarge,4,16,0.192,148.0,352.71,105.4164,37.89,no_action
80.44,74.1,1051.33,663.24,GCP,eu-west-1,t3.large,2,8,0.0928,354.22,1363.62,19.5982,77.27,scale_up
48.04,47.23,122.97,163.73,AWS,eu-west-1,t3.medium,2,4,0.0464,398.75,782.09,12.8433,47.64,no_action
52.81,63.6,332.71,130.86,Azure,ap-south-1,t3.medium,2,4,0.0464,260.53,1402.42,3.1812,58.2,no_action
54.39,60.62,436.03,251.68,GCP,us-east-1,m5.xlarge,4,16,0.192,13.19,381.75,90.6004,57.51,no_action
96.6,79.64,1489.56,394.61,AWS,us-west-2,t3.large,2,8,0.0928,260.59,1587.76,28.9601,88.12,scale_up
57.18,32.18,436.88,212.04,GCP,us-east-1,c5.2xlarge,8,16,0.34,204.99,42.18,144.9794,44.68,no_action
79.8,89.6,553.7,488.04,Azure,us-west-2,c5.2xlarge,8,16,0.34,78.97,1164.55,162.1151,84.7,scale_up
76.97,82.78,1445.84,430.64,Azure,ap-south-1,c5.2xlarge,8,16,0.34,132.09,210.77,148.3777,79.88,scale_up
93.34,82.53,1025.36,368.81,AWS,ap-south-1,t3.micro,2,1,0.0116,495.9,611.91,5.3077,87.94,scale_up
17.58,23.36,24.87,33.91,AWS,us-east-1,c5.2xlarge,8,16,0.34,451.59,777.61,190.7998,20.47,no_action
3.93,19.79,54.76,24.73,GCP,us-east-1,t3.medium,2,4,0.0464,158.9,1012.43,5.4434,11.86,scale_down
47.45,34.04,420.77,278.77,AWS,us-east-1,t3.large,2,8,0.0928,379.51,1646.62,14.5377,40.75,no_action
60.01,39.35,295.86,147.72,GCP,ap-south-1,c5.2xlarge,8,16,0.34,49.41,1254.86,121.4003,49.68,no_action
55.91,45.4,150.62,146.41,AWS,ap-south-1,m5.xlarge,4,16,0.192,267.51,1201.68,129.3775,50.65,no_action
77.51,92.15,1206.12,891.82,Azure,eu-west-1,m5.xlarge,4,16,0.192,263.4,1654.57,79.7684,84.83,scale_up
62.53,46.79,138.63,60.0,GCP,us-west-2,t3.micro,2,1,0.0116,242.12,1202.59,0.6692,54.66,no_action
42.53,33.83,165.94,93.49,GCP,eu-west-1,t3.large,2,8,0.0928,422.13,575.8,47.7793,38.18,no_action
64.38,69.68,238.16,152.76,GCP,us-west-2,t3.micro,2,1,0.0116,86.98,416.11,5.7948,67.03,no_action
86.38,78.72,733.58,741.59,AWS,eu-west-1,t3.medium,2,4,0.0464,8.88,1083.07,26.5277,82.55,scale_up
13.05,16.06,93.18,5.37,Azure,us-west-2,t3.large,2,8,0.0928,431.84,327.02,32.3776,14.56,scale_down
47.1,64.53,363.93,230.3,GCP,ap-south-1,c5.2xlarge,8,16,0.34,79.58,1767.5,41.1746,55.82,no_action
69.95,40.1,249.5,261.52,Azure,ap-south-1,c5.2xlarge,8,16,0.34,310.82,1505.72,52.6545,55.02,no_action
15.45,24.42,72.22,30.75,Azure,us-west-2,m5.xlarge,4,16,0.192,79.64,1673.54,129.3919,19.93,no_action
93.8,71.37,702.02,775.18,Azure,us-east-1,t3.large,2,8,0.0928,372.67,957.89,3.4278,82.59,scale_up
79.19,89.86,1050.43,373.25,GCP,ap-south-1,m5.xlarge,4,16,0.192,60.79,153.9,102.8676,84.52,scale_up
97.59,97.21,1198.23,855.71,AWS,us-east-1,t3.medium,2,4,0.0464,406.67,1658.79,19.0528,97.4,scale_up
58.28,36.91,203.46,167.02,Azure,ap-south-1,t3.medium,2,4,0.0464,120.36,1181.4,30.845,47.59,no_action
89.08,92.89,867.07,627.14,Azure,ap-south-1,t3.large,2,8,0.0928,260.6,198.59,21.5502,90.98,scale_up
78.43,75.2,554.41,693.99,AWS,eu-west-1,m5.xlarge,4,16,0.192,419.32,752.9,120.9255,76.81,no_action
8.96,16.29,43.34,13.83,AWS,us-east-1,t3.medium,2,4,0.0464,487.47,524.92,10.3649,12.62,scale_down
57.59,62.82,237.17,98.41,Azure,eu-west-1,t3.medium,2,4,0.0464,103.21,1467.91,20.5343,60.2,no_action
4.09,7.51,54.27,39.95,GCP,us-west-2,c5.2xlarge,8,16,0.34,22.95,1968.2,111.5465,5.8,scale_down
4.87,18.02,49.12,9.72,GCP,us-west-2,m5.xlarge,4,16,0.192,376.25,558.26,52.8863,11.45,scale_down
32.61,57.85,121.13,254.27,Azure,us-west-2,m5.xlarge,4,16,0.192,413.35,481.78,44.873,45.23,no_action
89.81,78.93,555.49,301.52,GCP,us-east-1,t3.large,2,8,0.0928,55.07,1586.58,64.2426,84.37,scale_up
57.63,38.54,216.58,263.64,GCP,eu-west-1,t3.micro,2,1,0.0116,499.51,643.16,1.2531,48.08,no_action
83.81,75.21,873.3,550.51,GCP,ap-south-1,m5.xlarge,4,16,0.192,153.79,1316.68,127.0377,79.51,scale_up
53.53,39.59,456.75,292.79,Azure,eu-west-1,t3.medium,2,4,0.0464,394.22,1090.12,31.9667,46.56,no_action
52.14,62.1,368.16,81.66,Azure,us-west-2,c5.2xlarge,8,16,0.34,176.49,684.76,138.6144,57.12,no_action
68.3,67.26,489.03,245.28,GCP,eu-west-1,t3.large,2,8,0.0928,74.15,1707.69,26.7794,67.78,no_action
59.93,58.51,452.8,142.79,Azure,us-east-1,c5.2xlarge,8,16,0.34,42.3,1917.11,106.683,59.22,no_action
43.32,50.06,446.64,248.68,AWS,eu-west-1,t3.micro,2,1,0.0116,481.56,153.05,2.2495,46.69,no_action
23.51,19.8,51.76,8.37,Azure,us-west-2,t3.micro,2,1,0.0116,489.34,756.33,0.9034,21.65,no_action
45.0,43.54,178.64,265.17,AWS,ap-south-1,t3.medium,2,4,0.0464,77.58,1818.14,9.5033,44.27,no_action
60.13,43.03,329.69,123.1,GCP,us-east-1,t3.micro,2,1,0.0116,204.13,1531.68,2.0461,51.58,no_action
72.39,57.25,358.24,227.9,Azure,eu-west-1,t3.large,2,8,0.0928,459.47,504.54,41.0102,64.82,no_action
55.42,65.26,416.45,188.33,Azure,eu-west-1,t3.large,2,8,0.0928,41.57,578.95,24.5608,60.34,no_action
82.13,78.48,1173.42,311.01,GCP,ap-south-1,c5.2xlarge,8,16,0.34,379.06,538.03,76.1279,80.31,scale_up
38.52,54.13,112.53,79.71,GCP,ap-south-1,c5.2xlarge,8,16,0.34,159.39,893.04,29.8132,46.33,no_action
74.92,30.14,111.05,255.96,GCP,eu-west-1,t3.micro,2,1,0.0116,103.73,130.93,1.9895,52.53,no_action
28.37,3.41,86.81,6.45,GCP,us-east-1,t3.large,2,8,0.0928,318.3,1442.96,10.8255,15.89,no_action
93.2,75.51,1011.49,355.96,AWS,ap-south-1,c5.2xlarge,8,16,0.34,460.84,694.48,222.342,84.35,scale_up
82.77,93.35,1043.21,799.4,GCP,us-east-1,m5.xlarge,4,16,0.192,60.24,1841.9,129.2547,88.06,scale_up
14.47,17.16,61.59,39.48,GCP,ap-south-1,t3.large,2,8,0.0928,406.93,395.91,15.882,15.81,scale_down
79.53,86.97,1137.3,743.65,Azure,us-east-1,t3.large,2,8,0.0928,94.62,1918.42,42.7115,83.25,scale_up
81.16,86.91,1311.68,747.92,Azure,ap-south-1,t3.large,2,8,0.0928,282.18,1266.47,16.2464,84.04,scale_up
3.38,20.39,26.03,23.78,GCP,ap-south-1,t3.large,2,8,0.0928,153.21,653.26,17.4671,11.88,no_action
13.68,16.42,54.33,48.79,AWS,ap-south-1,t3.large,2,8,0.0928,186.7,423.29,60.9305,15.05,scale_down
74.16,50.73,471.06,151.83,Azure,us-east-1,t3.micro,2,1,0.0116,499.43,1162.65,0.3641,62.45,no_action
95.52,78.27,1296.55,472.93,Azure,ap-south-1,m5.xlarge,4,16,0.192,101.19,1948.13,50.1164,86.9,scale_up
84.54,85.2,768.75,617.75,Azure,eu-west-1,t3.medium,2,4,0.0464,441.89,1889.43,3.4011,84.87,scale_up
19.61,25.18,94.45,13.65,Azure,eu-west-1,c5.2xlarge,8,16,0.34,88.98,973.14,171.9173,22.39,no_action
73.6,57.8,260.53,98.14,Azure,us-west-2,c5.2xlarge,8,16,0.34,181.26,347.98,26.3275,65.7,no_action
6.44,29.32,5.21,17.61,AWS,ap-south-1,c5.2xlarge,8,16,0.34,217.18,1650.16,187.6508,17.88,no_action
0.55,24.07,94.69,1.6,AWS,us-west-2,t3.micro,2,1,0.0116,27.56,695.58,0.7436,12.31,no_action
38.84,56.19,373.94,283.11,GCP,us-east-1,t3.micro,2,1,0.0116,77.66,1387.75,7.6133,47.52,no_action
96.67,81.83,1424.88,808.65,GCP,eu-west-1,t3.micro,2,1,0.0116,191.44,1152.09,0.2382,89.25,scale_up
28.13,0.13,88.54,3.32,Azure,us-east-1,c5.2xlarge,8,16,0.34,476.76,570.83,93.7322,14.13,no_action
28.33,18.32,71.59,38.1,Azure,ap-south-1,t3.large,2,8,0.0928,135.09,100.01,0.2178,23.33,no_action
53.86,40.56,357.11,225.85,GCP,us-west-2,t3.medium,2,4,0.0464,153.06,1519.27,6.9057,47.21,no_action
84.89,75.66,1061.63,715.69,AWS,ap-south-1,t3.micro,2,1,0.0116,268.4,874.13,3.2421,80.27,scale_up
22.72,12.58,29.73,23.53,GCP,us-east-1,t3.micro,2,1,0.0116,51.14,101.4,0.9424,17.65,no_action
33.02,46.86,257.74,296.62,AWS,us-east-1,t3.medium,2,4,0.0464,218.38,618.39,12.236,39.94,no_action
82.91,98.99,653.1,745.56,AWS,us-west-2,m5.xlarge,4,16,0.192,181.41,1167.75,13.9344,90.95,scale_up
88.55,76.59,1150.1,842.61,Azure,us-west-2,t3.micro,2,1,0.0116,47.32,441.07,7.0544,82.57,scale_up
39.44,37.96,476.26,240.39,GCP,us-west-2,m5.xlarge,4,16,0.192,349.63,485.47,16.5608,38.7,no_action
40.53,46.47,386.44,77.36,GCP,us-east-1,t3.medium,2,4,0.0464,138.88,102.81,14.4702,43.5,no_action
85.83,89.4,771.93,530.46,GCP,us-east-1,t3.medium,2,4,0.0464,368.4,1876.44,17.7029,87.61,scale_up
49.63,55.31,148.45,118.16,GCP,ap-south-1,t3.micro,2,1,0.0116,256.29,637.99,8.2776,52.47,no_action
81.64,72.84,846.86,321.94,Azure,us-west-2,t3.large,2,8,0.0928,97.27,1496.07,21.8091,77.24,scale_up
73.14,30.86,395.46,289.7,AWS,ap-south-1,t3.medium,2,4,0.0464,431.82,344.11,10.9496,52.0,no_action
68.26,67.29,340.49,85.86,Azure,ap-south-1,t3.micro,2,1,0.0116,451.23,357.15,2.9547,67.78,no_action
88.94,98.71,1379.06,542.71,GCP,ap-south-1,t3.micro,2,1,0.0116,149.3,476.47,4.453,93.82,scale_up
91.31,97.35,879.45,802.88,Azure,us-west-2,t3.large,2,8,0.0928,160.01,1144.51,43.3578,94.33,scale_up
58.52,51.64,470.91,282.98,AWS,ap-south-1,t3.micro,2,1,0.0116,258.8,618.46,3.8447,55.08,no_action
85.84,73.78,937.3,739.26,AWS,us-west-2,c5.2xlarge,8,16,0.34,343.28,568.12,165.048,79.81,scale_up
32.28,49.73,218.4,131.55,AWS,us-west-2,t3.medium,2,4,0.0464,480.65,373.56,10.43,41.0,no_action
63.47,64.25,224.01,148.19,AWS,us-east-1,t3.medium,2,4,0.0464,181.5,1667.38,1.5259,63.86,no_action
24.72,16.65,29.53,9.88,AWS,ap-south-1,t3.micro,2,1,0.0116,185.21,1337.27,3.7403,20.69,no_action
30.92,58.99,114.22,299.35,Azure,us-east-1,t3.large,2,8,0.0928,436.96,601.71,17.2681,44.95,no_action
0.96,26.88,65.21,36.88,AWS,ap-south-1,c5.2xlarge,8,16,0.34,6.29,1260.2,144.2013,13.92,no_action
68.57,39.31,422.39,94.83,GCP,eu-west-1,t3.medium,2,4,0.0464,407.49,1881.52,11.2457,53.94,no_action
12.94,13.38,30.86,30.37,GCP,ap-south-1,t3.medium,2,4,0.0464,96.66,1257.56,5.8446,13.16,scale_down
54.92,67.52,389.6,187.75,Azure,eu-west-1,t3.medium,2,4,0.0464,386.35,748.07,24.4159,61.22,no_action
46.44,48.82,206.62,136.22,Azure,eu-west-1,m5.xlarge,4,16,0.192,326.28,1766.8,25.6108,47.63,no_action
75.93,74.22,1417.3,575.66,AWS,us-west-2,t3.micro,2,1,0.0116,43.44,1919.86,7.3427,75.08,no_action
93.26,78.3,1214.68,530.38,AWS,eu-west-1,t3.large,2,8,0.0928,386.59,294.19,13.7697,85.78,scale_up
97.57,78.28,921.07,421.37,GCP,us-west-2,t3.micro,2,1,0.0116,197.07,988.38,2.4741,87.92,scale_up
6.21,11.31,0.81,37.93,AWS,eu-west-1,t3.micro,2,1,0.0116,314.81,1637.47,3.8116,8.76,scale_down
17.88,26.8,17.2,21.03,AWS,ap-south-1,t3.medium,2,4,0.0464,417.26,48.27,3.7896,22.34,no_action
31.24,32.59,393.55,130.47,AWS,ap-south-1,m5.xlarge,4,16,0.192,176.75,424.69,61.709,31.91,no_action
37.0,53.84,200.22,133.46,AWS,us-west-2,m5.xlarge,4,16,0.192,238.27,63.27,12.8838,45.42,no_action
94.84,71.03,1482.56,819.09,GCP,us-west-2,m5.xlarge,4,16,0.192,291.92,231.48,29.91,82.93,scale_up
68.52,36.7,206.21,161.36,GCP,ap-south-1,t3.large,2,8,0.0928,357.56,758.01,61.9941,52.61,no_action
6.78,19.69,16.42,2.8,AWS,eu-west-1,t3.medium,2,4,0.0464,64.9,1860.67,18.4537,13.24,scale_down
52.27,67.83,399.03,232.64,GCP,eu-west-1,t3.large,2,8,0.0928,27.94,1103.84,31.252,60.05,no_action
1.17,28.39,99.74,47.12,AWS,us-west-2,t3.large,2,8,0.0928,337.11,1405.45,8.2499,14.78,no_action
33.74,66.61,261.71,148.42,Azure,ap-south-1,m5.xlarge,4,16,0.192,154.86,926.72,34.9469,50.18,no_action
41.82,31.79,207.2,63.44,Azure,eu-west-1,t3.medium,2,4,0.0464,462.56,1326.82,29.6256,36.8,no_action
68.67,34.06,238.81,184.56,AWS,ap-south-1,m5.xlarge,4,16,0.192,406.59,440.72,111.0349,51.37,no_action
87.87,71.92,856.42,660.65,AWS,eu-west-1,c5.2xlarge,8,16,0.34,280.28,815.26,105.2251,79.89,scale_up
98.5,81.88,1218.35,667.36,Azure,ap-south-1,t3.medium,2,4,0.0464,146.37,1310.59,21.9171,90.19,scale_up
73.59,56.89,161.5,83.31,Azure,ap-south-1,m5.xlarge,4,16,0.192,106.11,1535.76,40.9682,65.24,no_action
75.24,77.11,735.03,553.2,GCP,us-east-1,t3.micro,2,1,0.0116,460.59,1759.58,3.8223,76.18,no_action
32.58,55.59,328.05,78.23,Azure,ap-south-1,t3.large,2,8,0.0928,454.91,405.91,49.7021,44.09,no_action
40.28,46.92,322.94,272.15,Azure,us-east-1,c5.2xlarge,8,16,0.34,166.4,275.78,119.9475,43.6,no_action
11.24,7.57,11.42,7.04,AWS,ap-south-1,m5.xlarge,4,16,0.192,427.51,1181.56,120.8058,9.41,scale_down
78.01,74.31,1161.03,696.86,Azure,ap-south-1,t3.medium,2,4,0.0464,424.72,1506.13,15.0488,76.16,no_action
34.7,48.16,297.1,145.33,AWS,us-east-1,t3.medium,2,4,0.0464,96.71,717.08,11.3079,41.43,no_action
50.23,39.67,100.57,189.99,GCP,us-east-1,t3.large,2,8,0.0928,297.37,1944.38,24.2118,44.95,no_action
68.38,38.8,172.1,53.9,GCP,ap-south-1,c5.2xlarge,8,16,0.34,109.24,1041.88,131.9839,53.59,no_action
25.85,4.92,2.6,4.5,Azure,us-east-1,t3.medium,2,4,0.0464,146.84,1944.8,18.6794,15.38,no_action
44.19,67.65,439.81,260.92,AWS,us-west-2,t3.medium,2,4,0.0464,258.58,1580.98,6.0299,55.92,no_action
14.71,1.19,76.3,8.43,Azure,ap-south-1,c5.2xlarge,8,16,0.34,317.58,180.47,231.8112,7.95,scale_down
64.01,32.92,446.07,157.55,AWS,eu-west-1,t3.micro,2,1,0.0116,292.74,1517.38,2.2306,48.47,no_action
0.03,26.83,31.1,15.57,Azure,ap-south-1,t3.micro,2,1,0.0116,117.9,640.86,1.7921,13.43,no_action
86.61,92.44,721.66,431.95,GCP,eu-west-1,m5.xlarge,4,16,0.192,473.88,1908.77,136.9238,89.53,scale_up
41.26,38.25,154.38,156.16,AWS,us-east-1,t3.micro,2,1,0.0116,72.09,837.47,1.2524,39.76,no_action
91.42,89.61,594.93,491.31,GCP,eu-west-1,t3.large,2,8,0.0928,496.44,1360.07,48.8058,90.52,scale_up
81.22,77.04,692.75,644.85,GCP,us-west-2,t3.large,2,8,0.0928,167.41,1642.49,12.3664,79.13,scale_up
4.25,11.27,28.21,43.04,AWS,eu-west-1,c5.2xlarge,8,16,0.34,246.74,63.43,173.409,7.76,scale_down
23.05,24.09,87.93,46.88,AWS,us-east-1,c5.2xlarge,8,16,0.34,205.73,1141.85,193.6246,23.57,no_action
81.39,78.91,1268.54,556.56,Azure,eu-west-1,t3.medium,2,4,0.0464,410.57,1571.86,31.0557,80.15,scale_up
81.32,88.87,1262.17,825.89,Azure,us-east-1,c5.2xlarge,8,16,0.34,426.81,1930.12,142.4654,85.09,scale_up
0.35,28.98,47.35,39.91,GCP,us-west-2,t3.medium,2,4,0.0464,67.97,797.92,9.1028,14.66,no_action
97.71,83.94,924.16,809.85,GCP,us-west-2,t3.large,2,8,0.0928,159.43,1636.76,8.2512,90.82,scale_up
79.39,77.42,1473.75,538.29,AWS,us-west-2,t3.large,2,8,0.0928,301.5,490.67,32.8178,78.4,no_action
47.94,35.48,375.04,298.23,GCP,ap-south-1,t3.large,2,8,0.0928,200.85,1252.87,64.3456,41.71,no_action
3.84,15.36,27.91,8.06,Azure,ap-south-1,t3.micro,2,1,0.0116,216.01,270.72,5.8414,9.6,scale_down
23.72,6.02,41.15,30.04,Azure,us-east-1,c5.2xlarge,8,16,0.34,84.35,429.1,69.4943,14.87,no_action
43.94,41.88,222.32,271.2,GCP,ap-south-1,t3.medium,2,4,0.0464,363.28,1342.75,26.6939,42.91,no_action
83.06,87.08,1017.84,692.68,Azure,ap-south-1,t3.medium,2,4,0.0464,266.12,465.71,6.7547,85.07,scale_up
72.8,49.42,286.48,213.65,GCP,eu-west-1,t3.large,2,8,0.0928,56.23,514.48,61.41,61.11,no_action
75.44,83.2,752.96,710.02,AWS,us-west-2,m5.xlarge,4,16,0.192,363.5,1791.85,105.2027,79.32,scale_up
99.08,73.69,754.88,788.18,Azure,eu-west-1,t3.large,2,8,0.0928,311.21,1677.92,34.5044,86.38,scale_up
96.4,76.92,1348.74,383.52,GCP,us-east-1,t3.large,2,8,0.0928,292.21,1777.33,31.6889,86.66,scale_up
47.06,67.37,185.21,75.94,GCP,ap-south-1,c5.2xlarge,8,16,0.34,174.99,1494.39,153.3909,57.21,no_action
93.62,70.72,1150.32,426.29,Azure,us-east-1,c5.2xlarge,8,16,0.34,349.74,626.46,213.7551,82.17,scale_up
68.77,36.03,211.54,73.37,AWS,ap-south-1,t3.large,2,8,0.0928,109.38,485.07,61.3202,52.4,no_action
29.93,22.6,97.08,39.36,Azure,ap-south-1,t3.medium,2,4,0.0464,481.79,1417.47,2.7074,26.27,no_action
52.79,44.44,413.39,293.68,AWS,us-east-1,c5.2xlarge,8,16,0.34,294.34,897.61,54.7994,48.62,no_action
31.21,65.96,235.24,236.04,GCP,eu-west-1,t3.large,2,8,0.0928,381.1,1304.6,26.4396,48.59,no_action
2.99,11.9,10.36,41.85,AWS,eu-west-1,t3.micro,2,1,0.0116,277.4,1385.0,5.7046,7.45,scale_down
89.83,75.68,861.24,817.21,AWS,us-east-1,t3.micro,2,1,0.0116,215.05,1832.23,4.1646,82.76,scale_up
91.3,84.61,1290.42,849.76,GCP,us-west-2,t3.medium,2,4,0.0464,197.24,1196.86,16.7504,87.95,scale_up
22.11,20.82,33.68,5.2,GCP,us-east-1,t3.large,2,8,0.0928,288.99,1156.74,63.6291,21.46,no_action
8.28,10.52,21.68,29.28,GCP,us-west-2,t3.medium,2,4,0.0464,177.31,1318.21,0.5684,9.4,scale_down
66.67,65.53,197.92,193.59,AWS,us-west-2,t3.large,2,8,0.0928,385.34,584.77,27.3831,66.1,no_action
49.44,52.08,433.29,250.59,GCP,us-east-1,t3.medium,2,4,0.0464,54.52,1868.65,3.73,50.76,no_action
91.34,81.53,1172.65,653.22,Azure,us-east-1,t3.micro,2,1,0.0116,115.63,1695.95,4.1146,86.43,scale_up
23.11,28.98,51.43,23.68,AWS,ap-south-1,t3.micro,2,1,0.0116,378.95,1761.78,8.053,26.05,no_action
88.2,78.26,1364.49,664.39,Azure,ap-south-1,t3.micro,2,1,0.0116,5.12,1612.89,2.7657,83.23,scale_up
55.33,37.49,420.25,293.04,Azure,ap-south-1,t3.micro,2,1,0.0116,111.31,381.95,3.8059,46.41,no_action
79.45,71.24,1309.24,631.02,AWS,ap-south-1,c5.2xlarge,8,16,0.34,161.79,261.43,118.6699,75.35,no_action
13.05,12.18,36.99,41.35,AWS,ap-south-1,t3.large,2,8,0.0928,82.38,694.19,48.4652,12.61,scale_down
38.37,42.11,294.42,155.51,GCP,eu-west-1,c5.2xlarge,8,16,0.34,57.48,1877.09,11.1678,40.24,no_action
99.65,70.95,1162.5,522.74,GCP,us-west-2,c5.2xlarge,8,16,0.34,324.78,718.93,165.0451,85.3,scale_up
87.35,92.68,1021.1,471.39,AWS,us-east-1,t3.medium,2,4,0.0464,127.96,1520.28,3.991,90.01,scale_up
16.83,6.73,51.02,26.04,Azure,us-west-2,m5.xlarge,4,16,0.192,297.25,129.57,134.4992,11.78,scale_down
12.28,5.09,75.66,41.62,Azure,eu-west-1,t3.micro,2,1,0.0116,440.89,1217.59,7.1904,8.69,scale_down
47.41,57.31,458.96,133.14,AWS,eu-west-1,t3.large,2,8,0.0928,472.72,37.03,23.3847,52.36,no_action
91.82,94.49,1432.27,825.78,Azure,ap-south-1,c5.2xlarge,8,16,0.34,163.1,1176.86,19.2352,93.16,scale_up
74.05,44.6,283.21,238.09,Azure,ap-south-1,t3.micro,2,1,0.0116,397.39,473.74,7.7665,59.33,no_action
32.75,49.57,425.34,74.69,AWS,ap-south-1,m5.xlarge,4,16,0.192,39.45,315.73,105.7159,41.16,no_action
69.97,60.67,424.78,253.32,AWS,ap-south-1,c5.2xlarge,8,16,0.34,323.14,921.45,211.7191,65.32,no_action
98.93,71.39,1381.25,836.63,AWS,us-east-1,c5.2xlarge,8,16,0.34,264.62,282.62,138.4956,85.16,scale_up
61.57,69.46,276.6,179.55,AWS,eu-west-1,m5.xlarge,4,16,0.192,263.3,1083.47,71.6651,65.51,no_action
9.63,17.27,59.41,15.75,AWS,us-east-1,t3.medium,2,4,0.0464,178.18,1526.87,19.487,13.45,scale_down
37.9,62.25,455.37,262.82,GCP,eu-west-1,m5.xlarge,4,16,0.192,219.52,1519.76,13.6626,50.07,no_action
87.83,82.76,1390.55,557.74,AWS,eu-west-1,t3.medium,2,4,0.0464,269.22,1911.02,10.0446,85.3,scale_up
95.8,72.87,611.26,840.79,GCP,ap-south-1,m5.xlarge,4,16,0.192,272.7,1440.44,31.2927,84.33,scale_up
97.46,79.13,1000.15,553.41,Azure,eu-west-1,t3.large,2,8,0.0928,90.06,722.71,12.966,88.3,scale_up
7.42,6.95,94.99,1.38,Azure,ap-south-1,t3.large,2,8,0.0928,74.04,1144.96,49.3235,7.18,scale_down
23.33,7.36,76.8,0.63,GCP,eu-west-1,t3.large,2,8,0.0928,112.54,139.62,52.152,15.35,no_action
87.53,91.15,655.4,689.87,GCP,us-east-1,t3.large,2,8,0.0928,46.63,370.84,31.8395,89.34,scale_up
69.84,57.14,427.54,190.94,Azure,ap-south-1,c5.2xlarge,8,16,0.34,264.98,1450.95,5.1532,63.49,no_action
1.1,11.34,80.96,47.93,Azure,ap-south-1,m5.xlarge,4,16,0.192,188.23,1683.98,119.4392,6.22,scale_down
56.7,51.56,365.22,235.12,AWS,ap-south-1,t3.micro,2,1,0.0116,223.24,1777.74,6.7631,54.13,no_action
44.61,37.32,157.27,286.27,GCP,ap-south-1,t3.micro,2,1,0.0116,493.47,99.37,1.2655,40.96,no_action
35.81,48.26,208.68,137.98,Azure,us-east-1,t3.medium,2,4,0.0464,51.68,861.97,32.8494,42.03,no_action
28.56,23.7,65.96,42.83,AWS,eu-west-1,m5.xlarge,4,16,0.192,42.44,931.03,136.7568,26.13,no_action
72.79,67.53,104.96,93.08,Azure,ap-south-1,t3.large,2,8,0.0928,411.01,677.08,6.4624,70.16,no_action
31.6,67.43,334.45,124.54,Azure,eu-west-1,t3.large,2,8,0.0928,78.82,1660.75,55.9081,49.51,no_action
